id,label
288236,automobile
288237,cat
288238,dog
288239,dog
288240,airplane
288241,ship
288242,dog
288243,automobile
288244,airplane
288245,dog
288246,deer
288247,horse
288248,bird
288249,frog
288250,automobile
288251,airplane
288252,deer
288253,frog
288254,horse
288255,airplane
288256,horse
288257,airplane
288258,deer
288259,truck
288260,frog
288261,airplane
288262,deer
288263,cat
288264,horse
288265,airplane
288266,deer
288267,horse
288268,ship
288269,dog
288270,frog
288271,truck
288272,cat
288273,automobile
288274,deer
288275,cat
288276,automobile
288277,frog
288278,truck
288279,airplane
288280,frog
288281,cat
288282,automobile
288283,automobile
288284,truck
288285,cat
288286,automobile
288287,dog
288288,airplane
288289,truck
288290,ship
288291,frog
288292,deer
288293,frog
288294,horse
288295,airplane
288296,frog
288297,frog
288298,deer
288299,ship
288300,truck
288301,airplane
288302,frog
288303,ship
288304,bird
288305,cat
288306,cat
288307,automobile
288308,airplane
288309,frog
288310,airplane
288311,frog
288312,cat
288313,truck
288314,ship
288315,deer
288316,bird
288317,ship
288318,bird
288319,bird
288320,airplane
288321,truck
288322,dog
288323,frog
288324,frog
288325,frog
288326,airplane
288327,dog
288328,ship
288329,cat
288330,frog
288331,ship
288332,cat
288333,frog
288334,horse
288335,airplane
288336,automobile
288337,horse
288338,airplane
288339,horse
288340,deer
288341,frog
288342,deer
288343,ship
288344,ship
288345,bird
288346,dog
288347,dog
288348,automobile
288349,bird
288350,airplane
288351,bird
288352,cat
288353,airplane
288354,bird
288355,frog
288356,frog
288357,bird
288358,truck
288359,frog
288360,airplane
288361,truck
288362,airplane
288363,frog
288364,dog
288365,cat
288366,deer
288367,truck
288368,cat
288369,deer
288370,deer
288371,cat
288372,bird
288373,frog
288374,horse
288375,deer
288376,automobile
288377,frog
288378,frog
288379,frog
288380,ship
288381,automobile
288382,automobile
288383,frog
288384,frog
288385,dog
288386,airplane
288387,cat
288388,dog
288389,deer
288390,frog
288391,bird
288392,dog
288393,horse
288394,ship
288395,truck
288396,bird
288397,bird
288398,cat
288399,dog
288400,cat
288401,ship
288402,cat
288403,airplane
288404,deer
288405,deer
288406,automobile
288407,frog
288408,cat
288409,cat
288410,frog
288411,airplane
288412,dog
288413,frog
288414,bird
288415,bird
288416,frog
288417,ship
288418,bird
288419,bird
288420,bird
288421,truck
288422,cat
288423,frog
288424,bird
288425,airplane
288426,bird
288427,airplane
288428,truck
288429,cat
288430,airplane
288431,deer
288432,automobile
288433,frog
288434,airplane
288435,horse
288436,frog
288437,airplane
288438,horse
288439,bird
288440,ship
288441,frog
288442,deer
288443,automobile
288444,truck
288445,frog
288446,dog
288447,deer
288448,cat
288449,bird
288450,ship
288451,dog
288452,deer
288453,cat
288454,truck
288455,bird
288456,dog
288457,dog
288458,airplane
288459,ship
288460,dog
288461,dog
288462,truck
288463,dog
288464,frog
288465,frog
288466,deer
288467,cat
288468,truck
288469,horse
288470,bird
288471,deer
288472,cat
288473,frog
288474,horse
288475,automobile
288476,airplane
288477,horse
288478,horse
288479,truck
288480,airplane
288481,dog
288482,dog
288483,frog
288484,frog
288485,airplane
288486,dog
288487,frog
288488,frog
288489,bird
288490,ship
288491,frog
288492,bird
288493,deer
288494,frog
288495,airplane
288496,cat
288497,cat
288498,horse
288499,frog
288500,horse
288501,bird
288502,cat
288503,truck
288504,bird
288505,ship
288506,frog
288507,cat
288508,frog
288509,frog
288510,dog
288511,frog
288512,cat
288513,ship
288514,cat
288515,bird
288516,bird
288517,cat
288518,bird
288519,bird
288520,airplane
288521,automobile
288522,cat
288523,airplane
288524,airplane
288525,airplane
288526,deer
288527,bird
288528,frog
288529,frog
288530,cat
288531,cat
288532,frog
288533,horse
288534,cat
288535,horse
288536,automobile
288537,airplane
288538,bird
288539,truck
288540,dog
288541,frog
288542,automobile
288543,airplane
288544,cat
288545,bird
288546,deer
288547,truck
288548,deer
288549,airplane
288550,frog
288551,truck
288552,frog
288553,frog
288554,ship
288555,dog
288556,airplane
288557,cat
288558,bird
288559,bird
288560,automobile
288561,ship
288562,frog
288563,cat
288564,bird
288565,airplane
288566,deer
288567,dog
288568,frog
288569,automobile
288570,bird
288571,ship
288572,airplane
288573,horse
288574,frog
288575,ship
288576,airplane
288577,bird
288578,frog
288579,frog
288580,automobile
288581,truck
288582,cat
288583,cat
288584,cat
288585,horse
288586,bird
288587,frog
288588,automobile
288589,cat
288590,cat
288591,bird
288592,airplane
288593,cat
288594,frog
288595,automobile
288596,cat
288597,dog
288598,dog
288599,frog
288600,frog
288601,cat
288602,horse
288603,frog
288604,frog
288605,airplane
288606,horse
288607,ship
288608,cat
288609,truck
288610,dog
288611,cat
288612,cat
288613,automobile
288614,frog
288615,frog
288616,truck
288617,cat
288618,bird
288619,airplane
288620,deer
288621,cat
288622,frog
288623,airplane
288624,airplane
288625,horse
288626,frog
288627,airplane
288628,truck
288629,airplane
288630,frog
288631,dog
288632,airplane
288633,ship
288634,horse
288635,airplane
288636,frog
288637,cat
288638,frog
288639,bird
288640,truck
288641,horse
288642,bird
288643,frog
288644,dog
288645,deer
288646,frog
288647,ship
288648,automobile
288649,dog
288650,frog
288651,dog
288652,bird
288653,automobile
288654,frog
288655,ship
288656,bird
288657,bird
288658,horse
288659,truck
288660,airplane
288661,cat
288662,airplane
288663,ship
288664,frog
288665,airplane
288666,truck
288667,frog
288668,cat
288669,ship
288670,ship
288671,cat
288672,bird
288673,frog
288674,cat
288675,bird
288676,ship
288677,truck
288678,dog
288679,automobile
288680,automobile
288681,frog
288682,frog
288683,frog
288684,frog
288685,frog
288686,truck
288687,airplane
288688,cat
288689,ship
288690,dog
288691,automobile
288692,automobile
288693,horse
288694,horse
288695,airplane
288696,horse
288697,cat
288698,truck
288699,deer
288700,automobile
288701,dog
288702,deer
288703,cat
288704,deer
288705,airplane
288706,ship
288707,frog
288708,horse
288709,horse
288710,airplane
288711,dog
288712,airplane
288713,cat
288714,bird
288715,airplane
288716,automobile
288717,airplane
288718,ship
288719,airplane
288720,truck
288721,cat
288722,truck
288723,truck
288724,automobile
288725,automobile
288726,frog
288727,truck
288728,airplane
288729,automobile
288730,deer
288731,frog
288732,bird
288733,bird
288734,deer
288735,bird
288736,automobile
288737,frog
288738,ship
288739,ship
288740,horse
288741,frog
288742,bird
288743,cat
288744,dog
288745,frog
288746,cat
288747,airplane
288748,horse
288749,frog
288750,frog
288751,cat
288752,frog
288753,ship
288754,bird
288755,horse
288756,bird
288757,horse
288758,airplane
288759,horse
288760,frog
288761,airplane
288762,horse
288763,ship
288764,automobile
288765,airplane
288766,dog
288767,horse
288768,frog
288769,dog
288770,truck
288771,dog
288772,dog
288773,deer
288774,automobile
288775,bird
288776,cat
288777,airplane
288778,bird
288779,frog
288780,dog
288781,deer
288782,bird
288783,horse
288784,cat
288785,automobile
288786,dog
288787,bird
288788,bird
288789,deer
288790,airplane
288791,dog
288792,deer
288793,airplane
288794,airplane
288795,automobile
288796,airplane
288797,bird
288798,bird
288799,cat
288800,frog
288801,frog
288802,horse
288803,dog
288804,dog
288805,frog
288806,dog
288807,frog
288808,deer
288809,ship
288810,ship
288811,horse
288812,airplane
288813,automobile
288814,horse
288815,truck
288816,frog
288817,horse
288818,horse
288819,airplane
288820,automobile
288821,ship
288822,frog
288823,airplane
288824,cat
288825,bird
288826,airplane
288827,frog
288828,horse
288829,ship
288830,truck
288831,deer
288832,horse
288833,frog
288834,cat
288835,cat
288836,deer
288837,airplane
288838,airplane
288839,frog
288840,airplane
288841,automobile
288842,bird
288843,frog
288844,deer
288845,airplane
288846,airplane
288847,frog
288848,frog
288849,cat
288850,ship
288851,frog
288852,automobile
288853,deer
288854,frog
288855,airplane
288856,frog
288857,airplane
288858,frog
288859,bird
288860,bird
288861,horse
288862,frog
288863,airplane
288864,frog
288865,bird
288866,bird
288867,automobile
288868,automobile
288869,horse
288870,cat
288871,ship
288872,ship
288873,frog
288874,ship
288875,ship
288876,cat
288877,cat
288878,bird
288879,deer
288880,horse
288881,airplane
288882,dog
288883,airplane
288884,horse
288885,horse
288886,deer
288887,ship
288888,bird
288889,airplane
288890,deer
288891,airplane
288892,ship
288893,cat
288894,deer
288895,truck
288896,cat
288897,truck
288898,airplane
288899,bird
288900,horse
288901,truck
288902,frog
288903,automobile
288904,horse
288905,ship
288906,dog
288907,ship
288908,cat
288909,truck
288910,horse
288911,frog
288912,deer
288913,ship
288914,cat
288915,frog
288916,cat
288917,airplane
288918,dog
288919,airplane
288920,ship
288921,frog
288922,airplane
288923,frog
288924,dog
288925,horse
288926,ship
288927,bird
288928,bird
288929,horse
288930,cat
288931,frog
288932,horse
288933,frog
288934,automobile
288935,frog
288936,airplane
288937,frog
288938,bird
288939,automobile
288940,cat
288941,frog
288942,airplane
288943,ship
288944,frog
288945,frog
288946,ship
288947,horse
288948,frog
288949,deer
288950,dog
288951,horse
288952,deer
288953,truck
288954,frog
288955,dog
288956,frog
288957,automobile
288958,ship
288959,automobile
288960,bird
288961,cat
288962,dog
288963,horse
288964,frog
288965,frog
288966,bird
288967,airplane
288968,dog
288969,automobile
288970,deer
288971,airplane
288972,bird
288973,airplane
288974,horse
288975,deer
288976,automobile
288977,frog
288978,airplane
288979,horse
288980,ship
288981,horse
288982,dog
288983,airplane
288984,airplane
288985,ship
288986,cat
288987,frog
288988,bird
288989,frog
288990,airplane
288991,dog
288992,automobile
288993,airplane
288994,cat
288995,cat
288996,ship
288997,automobile
288998,dog
288999,dog
289000,cat
289001,ship
289002,truck
289003,bird
289004,dog
289005,truck
289006,cat
289007,dog
289008,frog
289009,automobile
289010,automobile
289011,automobile
289012,bird
289013,frog
289014,cat
289015,deer
289016,cat
289017,bird
289018,airplane
289019,frog
289020,bird
289021,cat
289022,frog
289023,horse
289024,horse
289025,bird
289026,truck
289027,cat
289028,truck
289029,frog
289030,bird
289031,bird
289032,dog
289033,deer
289034,cat
289035,ship
289036,cat
289037,cat
289038,cat
289039,cat
289040,frog
289041,frog
289042,cat
289043,airplane
289044,automobile
289045,frog
289046,truck
289047,frog
289048,cat
289049,airplane
289050,automobile
289051,truck
289052,dog
289053,cat
289054,cat
289055,cat
289056,dog
289057,bird
289058,truck
289059,cat
289060,deer
289061,truck
289062,horse
289063,airplane
289064,truck
289065,airplane
289066,cat
289067,bird
289068,ship
289069,ship
289070,cat
289071,cat
289072,bird
289073,deer
289074,bird
289075,horse
289076,horse
289077,frog
289078,ship
289079,dog
289080,horse
289081,dog
289082,frog
289083,airplane
289084,truck
289085,deer
289086,automobile
289087,deer
289088,deer
289089,automobile
289090,dog
289091,truck
289092,automobile
289093,automobile
289094,airplane
289095,ship
289096,horse
289097,cat
289098,dog
289099,cat
289100,dog
289101,dog
289102,cat
289103,frog
289104,horse
289105,airplane
289106,airplane
289107,truck
289108,frog
289109,dog
289110,horse
289111,dog
289112,frog
289113,cat
289114,automobile
289115,horse
289116,cat
289117,automobile
289118,horse
289119,dog
289120,frog
289121,truck
289122,bird
289123,automobile
289124,airplane
289125,automobile
289126,frog
289127,frog
289128,frog
289129,automobile
289130,truck
289131,cat
289132,cat
289133,frog
289134,frog
289135,frog
289136,truck
289137,ship
289138,airplane
289139,bird
289140,airplane
289141,dog
289142,bird
289143,frog
289144,automobile
289145,deer
289146,bird
289147,automobile
289148,bird
289149,airplane
289150,cat
289151,dog
289152,dog
289153,airplane
289154,airplane
289155,frog
289156,dog
289157,dog
289158,bird
289159,truck
289160,dog
289161,airplane
289162,automobile
289163,cat
289164,ship
289165,ship
289166,cat
289167,dog
289168,cat
289169,deer
289170,dog
289171,truck
289172,airplane
289173,bird
289174,horse
289175,automobile
289176,dog
289177,frog
289178,deer
289179,airplane
289180,truck
289181,airplane
289182,horse
289183,dog
289184,ship
289185,deer
289186,truck
289187,automobile
289188,cat
289189,truck
289190,automobile
289191,airplane
289192,cat
289193,deer
289194,horse
289195,automobile
289196,dog
289197,truck
289198,automobile
289199,ship
289200,automobile
289201,frog
289202,airplane
289203,bird
289204,airplane
289205,horse
289206,airplane
289207,horse
289208,dog
289209,bird
289210,airplane
289211,truck
289212,dog
289213,airplane
289214,bird
289215,dog
289216,dog
289217,cat
289218,frog
289219,airplane
289220,cat
289221,cat
289222,cat
289223,dog
289224,dog
289225,frog
289226,ship
289227,automobile
289228,horse
289229,automobile
289230,dog
289231,automobile
289232,cat
289233,airplane
289234,frog
289235,truck
289236,frog
289237,automobile
289238,automobile
289239,ship
289240,horse
289241,bird
289242,cat
289243,airplane
289244,bird
289245,automobile
289246,airplane
289247,frog
289248,truck
289249,dog
289250,truck
289251,horse
289252,cat
289253,dog
289254,dog
289255,truck
289256,cat
289257,truck
289258,truck
289259,dog
289260,dog
289261,dog
289262,automobile
289263,horse
289264,horse
289265,horse
289266,automobile
289267,horse
289268,ship
289269,frog
289270,cat
289271,frog
289272,airplane
289273,cat
289274,dog
289275,airplane
289276,dog
289277,dog
289278,frog
289279,bird
289280,dog
289281,horse
289282,frog
289283,frog
289284,ship
289285,automobile
289286,deer
289287,bird
289288,truck
289289,ship
289290,dog
289291,cat
289292,bird
289293,automobile
289294,airplane
289295,truck
289296,ship
289297,airplane
289298,truck
289299,frog
289300,bird
289301,bird
289302,ship
289303,airplane
289304,dog
289305,airplane
289306,airplane
289307,ship
289308,airplane
289309,frog
289310,cat
289311,deer
289312,horse
289313,airplane
289314,airplane
289315,horse
289316,cat
289317,deer
289318,frog
289319,dog
289320,bird
289321,bird
289322,bird
289323,horse
289324,horse
289325,airplane
289326,airplane
289327,airplane
289328,frog
289329,ship
289330,airplane
289331,frog
289332,frog
289333,dog
289334,airplane
289335,horse
289336,bird
289337,horse
289338,automobile
289339,airplane
289340,horse
289341,ship
289342,airplane
289343,cat
289344,horse
289345,bird
289346,bird
289347,bird
289348,frog
289349,frog
289350,frog
289351,frog
289352,frog
289353,bird
289354,airplane
289355,ship
289356,frog
289357,dog
289358,horse
289359,cat
289360,airplane
289361,ship
289362,dog
289363,airplane
289364,airplane
289365,deer
289366,cat
289367,frog
289368,deer
289369,dog
289370,deer
289371,frog
289372,bird
289373,airplane
289374,airplane
289375,frog
289376,ship
289377,bird
289378,bird
289379,bird
289380,ship
289381,bird
289382,truck
289383,ship
289384,horse
289385,dog
289386,automobile
289387,ship
289388,bird
289389,airplane
289390,deer
289391,automobile
289392,ship
289393,airplane
289394,dog
289395,cat
289396,automobile
289397,horse
289398,cat
289399,dog
289400,horse
289401,truck
289402,dog
289403,ship
289404,frog
289405,deer
289406,airplane
289407,ship
289408,deer
289409,ship
289410,truck
289411,automobile
289412,cat
289413,airplane
289414,cat
289415,ship
289416,frog
289417,cat
289418,horse
289419,ship
289420,bird
289421,horse
289422,dog
289423,truck
289424,dog
289425,airplane
289426,horse
289427,ship
289428,deer
289429,dog
289430,horse
289431,bird
289432,frog
289433,automobile
289434,horse
289435,ship
289436,horse
289437,truck
289438,airplane
289439,automobile
289440,cat
289441,cat
289442,cat
289443,dog
289444,frog
289445,airplane
289446,bird
289447,cat
289448,frog
289449,frog
289450,truck
289451,horse
289452,frog
289453,frog
289454,cat
289455,cat
289456,truck
289457,airplane
289458,frog
289459,frog
289460,bird
289461,ship
289462,bird
289463,bird
289464,bird
289465,frog
289466,deer
289467,airplane
289468,bird
289469,ship
289470,automobile
289471,frog
289472,dog
289473,ship
289474,airplane
289475,bird
289476,horse
289477,frog
289478,horse
289479,cat
289480,airplane
289481,airplane
289482,automobile
289483,dog
289484,deer
289485,airplane
289486,frog
289487,ship
289488,airplane
289489,ship
289490,frog
289491,automobile
289492,frog
289493,horse
289494,automobile
289495,truck
289496,horse
289497,truck
289498,frog
289499,frog
289500,automobile
289501,airplane
289502,airplane
289503,airplane
289504,airplane
289505,frog
289506,bird
289507,automobile
289508,dog
289509,automobile
289510,frog
289511,cat
289512,ship
289513,horse
289514,automobile
289515,dog
289516,automobile
289517,airplane
289518,airplane
289519,airplane
289520,cat
289521,cat
289522,cat
289523,automobile
289524,airplane
289525,frog
289526,dog
289527,airplane
289528,automobile
289529,ship
289530,cat
289531,horse
289532,horse
289533,deer
289534,horse
289535,cat
289536,automobile
289537,automobile
289538,automobile
289539,dog
289540,frog
289541,frog
289542,bird
289543,airplane
289544,truck
289545,horse
289546,truck
289547,frog
289548,frog
289549,truck
289550,automobile
289551,airplane
289552,cat
289553,cat
289554,ship
289555,airplane
289556,ship
289557,dog
289558,bird
289559,horse
289560,bird
289561,airplane
289562,cat
289563,automobile
289564,bird
289565,ship
289566,frog
289567,frog
289568,automobile
289569,truck
289570,automobile
289571,bird
289572,automobile
289573,dog
289574,dog
289575,deer
289576,frog
289577,dog
289578,frog
289579,bird
289580,cat
289581,airplane
289582,frog
289583,dog
289584,frog
289585,deer
289586,truck
289587,dog
289588,deer
289589,frog
289590,automobile
289591,automobile
289592,dog
289593,bird
289594,horse
289595,deer
289596,bird
289597,airplane
289598,horse
289599,dog
289600,frog
289601,dog
289602,cat
289603,airplane
289604,dog
289605,horse
289606,ship
289607,cat
289608,ship
289609,dog
289610,deer
289611,ship
289612,airplane
289613,automobile
289614,dog
289615,bird
289616,frog
289617,bird
289618,cat
289619,ship
289620,airplane
289621,bird
289622,deer
289623,frog
289624,airplane
289625,cat
289626,frog
289627,airplane
289628,ship
289629,dog
289630,cat
289631,ship
289632,frog
289633,airplane
289634,automobile
289635,airplane
289636,truck
289637,airplane
289638,horse
289639,cat
289640,ship
289641,automobile
289642,horse
289643,dog
289644,dog
289645,frog
289646,dog
289647,deer
289648,automobile
289649,cat
289650,cat
289651,deer
289652,bird
289653,dog
289654,bird
289655,airplane
289656,airplane
289657,airplane
289658,horse
289659,dog
289660,horse
289661,cat
289662,ship
289663,bird
289664,deer
289665,cat
289666,bird
289667,frog
289668,horse
289669,automobile
289670,cat
289671,bird
289672,horse
289673,truck
289674,truck
289675,truck
289676,airplane
289677,horse
289678,frog
289679,frog
289680,horse
289681,horse
289682,horse
289683,dog
289684,deer
289685,dog
289686,ship
289687,airplane
289688,dog
289689,bird
289690,automobile
289691,deer
289692,airplane
289693,frog
289694,automobile
289695,dog
289696,bird
289697,ship
289698,airplane
289699,deer
289700,airplane
289701,ship
289702,dog
289703,frog
289704,ship
289705,airplane
289706,truck
289707,dog
289708,horse
289709,airplane
289710,dog
289711,cat
289712,airplane
289713,airplane
289714,horse
289715,cat
289716,ship
289717,ship
289718,ship
289719,dog
289720,bird
289721,airplane
289722,frog
289723,ship
289724,dog
289725,horse
289726,truck
289727,truck
289728,ship
289729,cat
289730,ship
289731,bird
289732,airplane
289733,frog
289734,truck
289735,deer
289736,automobile
289737,cat
289738,horse
289739,frog
289740,airplane
289741,frog
289742,horse
289743,ship
289744,airplane
289745,airplane
289746,frog
289747,horse
289748,horse
289749,horse
289750,dog
289751,airplane
289752,cat
289753,truck
289754,truck
289755,ship
289756,dog
289757,cat
289758,airplane
289759,cat
289760,frog
289761,airplane
289762,horse
289763,truck
289764,frog
289765,bird
289766,frog
289767,bird
289768,truck
289769,bird
289770,bird
289771,ship
289772,automobile
289773,frog
289774,frog
289775,horse
289776,airplane
289777,dog
289778,airplane
289779,cat
289780,horse
289781,bird
289782,cat
289783,truck
289784,airplane
289785,automobile
289786,cat
289787,truck
289788,dog
289789,cat
289790,frog
289791,deer
289792,automobile
289793,frog
289794,ship
289795,frog
289796,bird
289797,truck
289798,horse
289799,airplane
289800,truck
289801,horse
289802,cat
289803,dog
289804,ship
289805,truck
289806,cat
289807,automobile
289808,airplane
289809,ship
289810,horse
289811,airplane
289812,frog
289813,airplane
289814,cat
289815,ship
289816,dog
289817,airplane
289818,truck
289819,deer
289820,cat
289821,deer
289822,dog
289823,airplane
289824,truck
289825,deer
289826,cat
289827,frog
289828,ship
289829,horse
289830,deer
289831,frog
289832,truck
289833,frog
289834,automobile
289835,horse
289836,horse
289837,airplane
289838,deer
289839,horse
289840,cat
289841,horse
289842,horse
289843,frog
289844,truck
289845,airplane
289846,automobile
289847,deer
289848,dog
289849,airplane
289850,frog
289851,frog
289852,airplane
289853,bird
289854,deer
289855,bird
289856,airplane
289857,horse
289858,dog
289859,airplane
289860,truck
289861,airplane
289862,truck
289863,dog
289864,truck
289865,deer
289866,dog
289867,horse
289868,horse
289869,deer
289870,horse
289871,automobile
289872,frog
289873,ship
289874,ship
289875,ship
289876,horse
289877,horse
289878,cat
289879,horse
289880,horse
289881,dog
289882,ship
289883,airplane
289884,frog
289885,horse
289886,airplane
289887,horse
289888,automobile
289889,deer
289890,frog
289891,frog
289892,horse
289893,airplane
289894,horse
289895,dog
289896,frog
289897,ship
289898,frog
289899,horse
289900,truck
289901,ship
289902,ship
289903,dog
289904,dog
289905,automobile
289906,dog
289907,ship
289908,automobile
289909,horse
289910,airplane
289911,airplane
289912,ship
289913,frog
289914,ship
289915,bird
289916,frog
289917,frog
289918,frog
289919,ship
289920,deer
289921,truck
289922,ship
289923,ship
289924,frog
289925,airplane
289926,automobile
289927,horse
289928,frog
289929,horse
289930,airplane
289931,truck
289932,airplane
289933,dog
289934,deer
289935,cat
289936,cat
289937,airplane
289938,cat
289939,frog
289940,truck
289941,truck
289942,frog
289943,ship
289944,frog
289945,automobile
289946,dog
289947,bird
289948,airplane
289949,airplane
289950,dog
289951,horse
289952,ship
289953,cat
289954,automobile
289955,truck
289956,dog
289957,frog
289958,dog
289959,bird
289960,horse
289961,dog
289962,dog
289963,dog
289964,horse
289965,truck
289966,frog
289967,automobile
289968,dog
289969,dog
289970,dog
289971,airplane
289972,dog
289973,airplane
289974,bird
289975,airplane
289976,horse
289977,airplane
289978,dog
289979,airplane
289980,airplane
289981,dog
289982,dog
289983,airplane
289984,ship
289985,dog
289986,airplane
289987,automobile
289988,automobile
289989,cat
289990,frog
289991,cat
289992,ship
289993,deer
289994,automobile
289995,horse
289996,bird
289997,frog
289998,cat
289999,cat
290000,automobile
290001,automobile
290002,dog
290003,frog
290004,dog
290005,automobile
290006,cat
290007,dog
290008,frog
290009,deer
290010,airplane
290011,frog
290012,frog
290013,bird
290014,airplane
290015,airplane
290016,truck
290017,deer
290018,dog
290019,cat
290020,frog
290021,truck
290022,dog
290023,horse
290024,truck
290025,dog
290026,airplane
290027,cat
290028,truck
290029,dog
290030,horse
290031,dog
290032,frog
290033,deer
290034,truck
290035,horse
290036,dog
290037,dog
290038,automobile
290039,automobile
290040,cat
290041,deer
290042,horse
290043,horse
290044,ship
290045,ship
290046,airplane
290047,frog
290048,ship
290049,horse
290050,deer
290051,cat
290052,bird
290053,truck
290054,horse
290055,truck
290056,frog
290057,bird
290058,deer
290059,dog
290060,deer
290061,automobile
290062,airplane
290063,truck
290064,bird
290065,horse
290066,frog
290067,frog
290068,cat
290069,airplane
290070,truck
290071,automobile
290072,bird
290073,airplane
290074,airplane
290075,frog
290076,bird
290077,dog
290078,airplane
290079,deer
290080,ship
290081,bird
290082,dog
290083,dog
290084,bird
290085,truck
290086,airplane
290087,cat
290088,bird
290089,cat
290090,bird
290091,dog
290092,cat
290093,automobile
290094,horse
290095,airplane
290096,automobile
290097,bird
290098,airplane
290099,ship
290100,dog
290101,ship
290102,cat
290103,truck
290104,cat
290105,bird
290106,frog
290107,ship
290108,airplane
290109,truck
290110,deer
290111,cat
290112,truck
290113,airplane
290114,cat
290115,cat
290116,horse
290117,horse
290118,airplane
290119,bird
290120,deer
290121,airplane
290122,frog
290123,dog
290124,cat
290125,bird
290126,cat
290127,truck
290128,airplane
290129,horse
290130,truck
290131,cat
290132,deer
290133,cat
290134,frog
290135,horse
290136,automobile
290137,bird
290138,frog
290139,cat
290140,ship
290141,truck
290142,airplane
290143,cat
290144,frog
290145,bird
290146,horse
290147,airplane
290148,airplane
290149,horse
290150,truck
290151,deer
290152,cat
290153,deer
290154,frog
290155,cat
290156,truck
290157,airplane
290158,frog
290159,horse
290160,cat
290161,frog
290162,ship
290163,frog
290164,frog
290165,automobile
290166,truck
290167,cat
290168,deer
290169,airplane
290170,horse
290171,dog
290172,frog
290173,ship
290174,bird
290175,dog
290176,airplane
290177,dog
290178,airplane
290179,horse
290180,horse
290181,bird
290182,truck
290183,automobile
290184,deer
290185,truck
290186,deer
290187,deer
290188,bird
290189,cat
290190,ship
290191,dog
290192,bird
290193,dog
290194,frog
290195,deer
290196,horse
290197,bird
290198,airplane
290199,bird
290200,airplane
290201,bird
290202,cat
290203,frog
290204,horse
290205,airplane
290206,dog
290207,cat
290208,horse
290209,bird
290210,bird
290211,ship
290212,frog
290213,frog
290214,airplane
290215,frog
290216,airplane
290217,airplane
290218,bird
290219,horse
290220,dog
290221,deer
290222,horse
290223,dog
290224,airplane
290225,bird
290226,automobile
290227,frog
290228,bird
290229,automobile
290230,automobile
290231,airplane
290232,cat
290233,cat
290234,airplane
290235,dog
290236,frog
290237,frog
290238,dog
290239,cat
290240,airplane
290241,cat
290242,bird
290243,airplane
290244,bird
290245,frog
290246,frog
290247,horse
290248,cat
290249,cat
290250,airplane
290251,dog
290252,dog
290253,truck
290254,dog
290255,cat
290256,cat
290257,deer
290258,ship
290259,frog
290260,airplane
290261,frog
290262,cat
290263,truck
290264,bird
290265,airplane
290266,cat
290267,truck
290268,frog
290269,airplane
290270,automobile
290271,dog
290272,frog
290273,truck
290274,horse
290275,horse
290276,automobile
290277,horse
290278,dog
290279,ship
290280,dog
290281,airplane
290282,frog
290283,truck
290284,airplane
290285,frog
290286,frog
290287,automobile
290288,dog
290289,truck
290290,horse
290291,cat
290292,truck
290293,deer
290294,frog
290295,truck
290296,bird
290297,airplane
290298,automobile
290299,deer
290300,deer
290301,deer
290302,cat
290303,airplane
290304,automobile
290305,cat
290306,ship
290307,frog
290308,cat
290309,ship
290310,cat
290311,truck
290312,dog
290313,dog
290314,bird
290315,ship
290316,frog
290317,deer
290318,automobile
290319,ship
290320,cat
290321,automobile
290322,horse
290323,ship
290324,ship
290325,cat
290326,horse
290327,horse
290328,dog
290329,cat
290330,dog
290331,dog
290332,dog
290333,ship
290334,horse
290335,ship
290336,horse
290337,cat
290338,cat
290339,airplane
290340,cat
290341,cat
290342,airplane
290343,cat
290344,automobile
290345,cat
290346,dog
290347,airplane
290348,cat
290349,deer
290350,bird
290351,ship
290352,cat
290353,truck
290354,ship
290355,cat
290356,dog
290357,cat
290358,airplane
290359,truck
290360,cat
290361,automobile
290362,deer
290363,cat
290364,cat
290365,frog
290366,airplane
290367,frog
290368,horse
290369,ship
290370,horse
290371,dog
290372,airplane
290373,deer
290374,airplane
290375,automobile
290376,ship
290377,automobile
290378,cat
290379,dog
290380,frog
290381,truck
290382,dog
290383,horse
290384,dog
290385,dog
290386,bird
290387,cat
290388,frog
290389,airplane
290390,deer
290391,truck
290392,frog
290393,deer
290394,cat
290395,airplane
290396,ship
290397,ship
290398,frog
290399,dog
290400,dog
290401,dog
290402,truck
290403,dog
290404,frog
290405,dog
290406,dog
290407,airplane
290408,automobile
290409,dog
290410,horse
290411,cat
290412,automobile
290413,airplane
290414,frog
290415,frog
290416,frog
290417,cat
290418,ship
290419,airplane
290420,truck
290421,airplane
290422,truck
290423,ship
290424,airplane
290425,horse
290426,deer
290427,bird
290428,bird
290429,bird
290430,horse
290431,ship
290432,airplane
290433,frog
290434,horse
290435,horse
290436,frog
290437,frog
290438,bird
290439,frog
290440,deer
290441,automobile
290442,airplane
290443,horse
290444,ship
290445,airplane
290446,dog
290447,bird
290448,bird
290449,cat
290450,dog
290451,bird
290452,airplane
290453,deer
290454,airplane
290455,bird
290456,frog
290457,automobile
290458,airplane
290459,cat
290460,bird
290461,deer
290462,airplane
290463,bird
290464,cat
290465,bird
290466,bird
290467,automobile
290468,frog
290469,automobile
290470,cat
290471,ship
290472,airplane
290473,bird
290474,truck
290475,airplane
290476,frog
290477,frog
290478,horse
290479,deer
290480,horse
290481,frog
290482,airplane
290483,ship
290484,ship
290485,frog
